Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
1477,741590387,Ser-Jobs for Progress of the Texas Gulf Coast Inc,Houston,TX,1696982400000000000,Asian/Asian American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,5.555555555555555,27.77777777777778,22.22222222222222,,,,44.44444444444444,,,,,61.111111111111114,38.88888888888889,,,,,,,,,,,,,,,,5.0,20.0,20.0,20.0,,,,40.0,,,,,60.0,40.0,,,,,100.0,,,,,,5.0,,,,5.0,72.0,1.3888888888888888,48.61111111111111,37.5,,,,11.11111111111111,1.3888888888888888,,,,63.888888888888886,36.11111111111111,,,,,,,,,,,,,,,,0.0,182011.0,100.0,100.0,0.0,14648.34909090909,182011.0,4210307.0,WWW.SERHOUSTON.ORG,276,10714400.0,,71.42857142857143,77.77777777777779,,
1480,741769114,Avance Inc,San Antonio,TX,1691452800000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,5.555555555555555,66.66666666666666,,,,27.77777777777778,,,,,66.66666666666666,33.33333333333333,,,,0.0,100.0,,,,,,,,,,,6.0,,16.666666666666664,66.66666666666666,,,,16.666666666666664,,,,,83.33333333333334,16.666666666666664,,,,0.0,100.0,,,,6.0,,,,6.0,,,237.0,,1.6877637130801686,94.09282700421942,,,,2.109704641350211,0.42194092827004215,,1.6877637130801686,,92.40506329113924,7.59493670886076,,,,,,,,,,,,,,,,0.0,194381.0,100.0,100.0,0.0,41929.61627906977,194381.0,11012222.0,HTTPS://WWW.AVANCE.ORG/,259,14922059.0,,87.5,42.85714285714285,,
1482,741883434,Affordable Homes of South Texas Inc,Mcallen,TX,1651579624000000000,Hispanic/Latino/Latina/Latinx,Male,Decline to state,Decline to state,Decline to state,Hispanic/Latino/Latina/Latinx,Female,Decline to state,Decline to state,Decline to state,11.0,,,90.9090909090909,,,,9.090909090909092,,,,,27.27272727272727,72.72727272727273,,,,,,,,,,,,,,,,10.0,,,80.0,,,,20.0,,,,,60.0,40.0,,,,,,,,,,,,,,,,62.0,,,96.7741935483871,,,,3.225806451612903,,,,,61.29032258064516,38.70967741935484,,,,,,,,,,,,,,,,0.0,178760.0,100.0,100.0,0.0,36798.76404494382,178760.0,3453850.0,www.ahsti.org,90,9163673.0,,27.27272727272727,33.33333333333333,,
1484,741916260,National Association of Criminal Defense Lawyers Inc,WASHINGTON,DC,1654188629000000000,Black/African American,Female,Not transgender (cisgender),Decline to state,Person without a disability,,,,,,45.0,2.2222222222222223,15.555555555555555,6.666666666666667,,,,64.44444444444444,2.2222222222222223,4.444444444444445,,2.0,37.77777777777778,62.22222222222222,0.0,,,,100.0,,,1.0,43.0,,1.0,,,,45.0,11.0,,27.27272727272727,,,,,63.63636363636363,9.090909090909092,,,,45.45454545454545,54.54545454545454,,,,,100.0,,,3.0,7.0,1.0,,4.0,,7.0,,51.0,1.9607843137254901,23.52941176470588,7.8431372549019605,,,,52.94117647058824,3.9215686274509802,3.9215686274509802,5.88235294117647,,58.82352941176471,37.254901960784316,3.9215686274509802,,,,94.11764705882352,3.0,,4.0,43.0,2.0,2.0,7.0,,,44.0,159730.0,261904.3333333333,39.012082019770574,60.0,40.0,73050.66666666667,404332.0,5049909.0,WWW.NACDL.ORG,59,10061062.0,40.0,35.55555555555556,100.0,,0.0
1485,741984499,Ronald McDonald House of Houston Inc,Houston,TX,1698278400000000000,White/Caucasian/European,Female,,,Person without a disability,,,,,,33.0,3.0303030303030303,9.090909090909092,6.0606060606060606,,,,78.78787878787878,3.0303030303030303,,,,,,,,,,,,,,,,,,,,,4.0,,,25.0,,,,75.0,,,,,75.0,25.0,,,,,,,,,,,,,,,,57.0,1.7543859649122806,26.31578947368421,38.59649122807017,,,,33.33333333333333,,,,,87.71929824561403,12.280701754385964,,,,,,,,,,,,,,,,208394.0,0.0,-1.0,0.0,100.0,41808.95,208394.0,2716931.0,WWW.RMHHOUSTON.ORG,61,4489997.0,,45.71428571428572,42.85714285714285,,
1486,741998367,Special Olympics Texas Inc,SAN ANTONIO,TX,1671812006000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,26.0,,,,,,,,,,,,30.76923076923077,69.23076923076923,,,,,,,,,,,,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,65.85365853658537,34.146341463414636,,,,,,,82.0,,,,,2.0,80.0,,,0.0,263463.0,100.0,100.0,0.0,47628.656565656565,364729.0,5242163.0,WWW.SOTX.ORG,101,10240827.0,0.0,25.0,40.0,,
1488,742122979,San Antonio Food Bank Inc,San Antonio,TX,1696982400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,28.0,3.571428571428571,7.142857142857142,10.714285714285714,,,,78.57142857142857,,,,,25.0,75.0,,,,,,,,,,,,,,,,5.0,,20.0,40.0,,,,40.0,,,,,20.0,80.0,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,47.540983606557376,52.459016393442624,,,,,,,,,,,,,,,,207326.0,285435.25,27.36496280680119,66.66666666666666,33.33333333333333,44750.05714285714,443521.0,15652661.0,WWW.SAFOODBANK.ORG,321,177651819.0,,29.629629629629623,45.45454545454545,,
1489,742127841,Homeward Bound Inc,Dallas,TX,1646910994000000000,White/Caucasian/European,Male,,,,,,,,,11.0,,18.181818181818183,9.090909090909092,,,,72.72727272727273,,,,,27.27272727272727,72.72727272727273,,,,,,,,,,,,,,,,18.0,,16.666666666666664,11.11111111111111,,,,72.22222222222221,,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,159.0,,35.22012578616352,28.930817610062892,,,,35.84905660377358,,,,,64.15094339622641,35.84905660377358,,,,,,,,,,,,,,,,0.0,182797.0,100.0,100.0,0.0,27554.03629032258,182797.0,7016198.0,www.homewardboundinc.org,249,10764247.0,,16.666666666666664,25.0,,
1493,742238462,Military Community Youth Ministries,Colorado Springs,CO,1679616000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,20.0,,15.0,5.0,,,,80.0,,,,,25.0,75.0,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,33.33333333333333,,66.66666666666666,0.0,,,,33.33333333333333,66.66666666666666,0.0,,,0.0,100.0,,,0.0,3.0,,,0.0,3.0,,,63.0,,4.761904761904762,7.936507936507936,,1.5873015873015872,,84.12698412698413,,1.5873015873015872,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,63.0,,,1.0,62.0,,,0.0,144821.0,100.0,100.0,0.0,14954.289855072464,144821.0,1176667.0,www.mcym.org,70,1821768.0,,18.75,25.0,,
1494,742285793,San Antonio Metropolitan Ministry Inc,San Antonio,TX,1655424000000000000,Black/African American,Female,,,,,,,,,17.0,,5.88235294117647,23.52941176470588,,,,64.70588235294117,5.88235294117647,,,,35.294117647058826,64.70588235294117,,,,,,,,,,,,,,,,6.0,16.666666666666664,16.666666666666664,,,,,66.66666666666666,,,,,83.33333333333334,16.666666666666664,,,,,,,,,,,,,,,,111.0,0.9009009009009009,12.612612612612612,52.25225225225225,,0.0,,31.53153153153153,1.8018018018018018,,0.9009009009009009,0.0,72.97297297297297,27.027027027027028,,,,,,,,,,,,4.0,107.0,,,204467.0,123015.0,-66.21306344754704,50.0,50.0,41644.90972222222,204467.0,6324349.0,WWW.SAMM.ORG,146,16623285.0,,58.333333333333336,28.57142857142857,,0.0
1497,742333088,Sa Youth,San Antonio,TX,1663175872000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10.0,,10.0,0.0,,,,90.0,,,,,40.0,60.0,,,,,100.0,,,,,,10.0,,,,10.0,4.0,,,,,,,100.0,,,,,75.0,25.0,,,,,100.0,,,,4.0,,,,4.0,,,60.0,,,85.0,,,,11.666666666666666,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,166000.0,0.0,-1.0,0.0,100.0,16419.575471698114,166000.0,1906475.0,WWW.SANANTONIOYOUTH.ORG,107,2327387.0,,60.0,40.0,,
1499,742369123,Court Appointed Special Advocates of Travis County,Austin,TX,1690416000000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,,,,,,18.0,5.555555555555555,11.11111111111111,11.11111111111111,,,,72.22222222222221,,,,,38.88888888888889,61.111111111111114,,,,,,,,,,,,,,,,9.0,,11.11111111111111,33.33333333333333,,,,55.55555555555556,,,,,77.77777777777779,22.22222222222222,,,,,,,,,,,,,,,,65.0,1.5384615384615385,10.76923076923077,20.0,,,,60.0,,3.076923076923077,3.076923076923077,1.5384615384615385,89.23076923076924,10.76923076923077,,,,,,,,,,,,,,,,184165.0,0.0,-1.0,0.0,100.0,49266.32323232323,184165.0,5061531.0,www.casatravis.org,100,7171815.0,100.0,38.46153846153847,50.0,,
1502,742429518,Coastal Bend Wellness Foundation Inc,Corpus Christi,TX,1657843200000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,13.0,7.6923076923076925,7.6923076923076925,46.15384615384615,,0.0,,30.76923076923077,7.6923076923076925,,,,46.15384615384615,53.84615384615385,,,,0.0,100.0,,,5.0,8.0,,,,,,13.0,5.0,,,40.0,,,,60.0,,,,,40.0,60.0,,,,,100.0,,,2.0,3.0,,,,,,5.0,82.0,,4.878048780487805,69.51219512195121,,,,25.609756097560975,,,,,78.04878048780488,19.51219512195122,2.4390243902439024,,,2.4390243902439024,97.5609756097561,,,15.0,67.0,,,,,,82.0,0.0,214891.3333333333,100.0,100.0,0.0,38376.70303030303,239067.0,6976830.0,www.cbwellness.org,168,15685384.0,80.0,46.15384615384615,,0.0,
1503,742436920,Refugee & Immigrant Center for Education & Legal Services,SAN ANTONIO,TX,1692895342000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,6.0,16.666666666666664,,50.0,16.666666666666664,,,16.666666666666664,,,,,33.33333333333333,66.66666666666666,,,,,100.0,,,1.0,5.0,,,1.0,5.0,,,7.0,,14.285714285714285,71.42857142857143,14.285714285714285,,,,,,,,57.14285714285714,42.857142857142854,,,,,100.0,,,1.0,6.0,,,1.0,6.0,,,307.0,2.9315960912052117,2.9315960912052117,77.85016286644951,0.32573289902280134,,,14.65798045602606,0.32573289902280134,,0.6514657980456027,0.32573289902280134,74.2671009771987,19.218241042345277,0.32573289902280134,2.9315960912052117,3.257328990228013,,,,,43.0,227.0,37.0,,,,,,189094.75,232836.3333333333,18.786407905982603,42.85714285714285,57.14285714285714,64372.76988636364,340390.0,24114103.0,WWW.RAICESTEXAS.ORG,359,27498121.0,80.0,33.33333333333333,45.45454545454545,50.0,
1504,742469139,Sjrc Texas Inc,Bulverde,TX,1632050472000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,8.333333333333332,0.0,33.33333333333333,,8.333333333333332,,50.0,,,,,41.66666666666667,58.333333333333336,,,,,100.0,,,2.0,10.0,,,3.0,9.0,,,8.0,,,25.0,,62.5,,,12.5,,,,87.5,12.5,,,,,100.0,,,,8.0,,,2.0,6.0,,,73.0,8.21917808219178,10.95890410958904,28.767123287671232,,4.10958904109589,,39.726027397260275,8.21917808219178,,,,79.45205479452055,15.068493150684931,5.47945205479452,,,2.73972602739726,97.26027397260275,,,21.0,52.0,,,14.0,59.0,,,178743.5,0.0,-1.0,0.0,100.0,41483.80327868852,200348.0,7949023.0,WWW.SJRCTEXAS.ORG,185,24988848.0,,25.0,83.33333333333334,,
1505,742559514,Texas Public Radio,San Antonio,TX,1683676800000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,0.0,13.333333333333334,33.33333333333333,6.666666666666667,0.0,0.0,46.666666666666664,0.0,,0.0,0.0,60.0,40.0,,,,0.0,100.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,12.5,12.5,,0.0,,75.0,0.0,,0.0,0.0,37.5,62.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,7.0,0.0,0.0,,,,,52.0,1.9230769230769231,5.769230769230769,34.61538461538461,,0.0,,57.692307692307686,0.0,,0.0,0.0,63.46153846153846,36.53846153846153,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,46.0,0.0,0.0,1.0,51.0,0.0,0.0,264451.0,0.0,-1.0,0.0,100.0,51322.07042253521,264451.0,3908318.0,WWW.TPR.ORG,72,6350039.0,,44.44444444444444,66.66666666666666,,
1506,742562585,Center for Child Protection,Austin,TX,1665532800000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,34.0,5.88235294117647,8.823529411764707,2.941176470588235,,,,82.35294117647058,,,,,58.82352941176471,41.17647058823529,,,,0.0,100.0,,,,,,,,,,,10.0,,,40.0,,,,60.0,,,,,80.0,20.0,,,,,100.0,,,,,,,,10.0,,,82.0,2.4390243902439024,10.975609756097562,47.5609756097561,,,,37.80487804878049,,,1.2195121951219512,,85.36585365853658,13.414634146341465,1.2195121951219512,,,,98.78048780487805,1.0,,,,,,,,,,0.0,195941.0,100.0,100.0,0.0,51821.22222222222,195941.0,4859851.0,WWW.CENTERFORCHILDPROTECTION.ORG,91,7709768.0,100.0,47.368421052631575,33.33333333333333,,
1511,742633697,Childsafe,San Antonio,TX,1682467200000000000,White/Caucasian/European,Female,Decline to state,Heterosexual or Straight,Person without a disability,,,,,,22.0,,9.090909090909092,36.36363636363637,,,,50.0,,,1.0,,40.909090909090914,59.09090909090909,,,,,,,,,,,,,,,,6.0,0.0,,50.0,,,,50.0,,,,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,62.0,1.6129032258064515,1.6129032258064515,69.35483870967742,,,,27.419354838709676,0.0,,,,83.87096774193549,16.129032258064516,,,,,,,,,,,,,,,,179575.0,0.0,-1.0,0.0,100.0,44438.119047619046,179575.0,3912377.0,WWW.CHILDSAFE-SA.ORG,85,5686697.0,,36.36363636363637,50.0,,
1514,742659746,San Antonio Childrens Museum,San Antonio,TX,1675123200000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Decline to state,,,,,,12.0,8.333333333333332,8.333333333333332,16.666666666666664,,0.0,,66.66666666666666,,,,,66.66666666666666,33.33333333333333,,,,,,12.0,,,,,,,,,,6.0,,,16.666666666666664,,,,83.33333333333334,,,,,50.0,50.0,,,,,,6.0,,,,,,,,6.0,,70.0,0.0,4.285714285714286,50.0,,1.4285714285714286,,38.57142857142858,4.285714285714286,,1.4285714285714286,,67.14285714285714,30.0,,1.4285714285714286,1.4285714285714286,,,70.0,,,,,,,,70.0,,120024.0,243349.0,50.678244003468265,50.0,50.0,26306.435294117648,243349.0,2599420.0,WWW.THEDOSEUM.ORG,87,7193393.0,,58.333333333333336,60.0,,100.0
1521,742989580,Miracle Foundation Inc,Austin,TX,1694131200000000000,,Female,,,,,,,,,9.0,,,,,,,,,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,19.0,52.63157894736842,0.0,0.0,,5.263157894736842,,21.052631578947366,5.263157894736842,5.263157894736842,0.0,10.526315789473683,42.10526315789473,47.368421052631575,,,10.526315789473683,0.0,89.47368421052632,,2.0,1.0,12.0,4.0,2.0,1.0,16.0,,2.0,70.0,55.714285714285715,,2.857142857142857,,4.285714285714286,,17.142857142857142,4.285714285714286,1.4285714285714286,1.4285714285714286,12.857142857142856,48.57142857142857,30.0,,1.4285714285714286,20.0,,78.57142857142857,,15.0,2.0,43.0,9.0,16.0,1.0,55.0,,14.0,165407.5,0.0,-1.0,0.0,100.0,133390.16666666666,169565.0,1931497.0,WWW.MIRACLEFOUNDATION.ORG,14,5222541.0,,62.5,25.0,,
1522,743062511,Tech Impact,Philadelphia,PA,1660003200000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,16.0,0.0,25.0,0.0,,0.0,,75.0,0.0,,0.0,0.0,37.5,62.5,0.0,0.0,0.0,,,,,,,,,,,,,5.0,0.0,20.0,0.0,,0.0,,80.0,0.0,,0.0,0.0,40.0,60.0,0.0,0.0,0.0,,,,,,,,,,,,,105.0,7.6190476190476195,32.38095238095238,2.857142857142857,,0.9523809523809524,,51.42857142857142,3.8095238095238098,,0.9523809523809524,0.0,41.904761904761905,57.14285714285714,0.0,0.9523809523809524,0.0,,,,,,,,,,,,,181024.3333333333,271993.5,33.44534581402374,40.0,60.0,49308.50364963504,338254.0,7842325.0,WWW.TECHIMPACT.ORG,142,15289025.0,75.0,45.45454545454545,33.33333333333333,,
1523,746026198,Boys and Girls Country of Houston Inc,Hockley,TX,1674086400000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,39.0,5.128205128205128,2.564102564102564,2.564102564102564,,,,89.74358974358975,,,,,15.384615384615385,84.61538461538461,,,,0.0,100.0,,,,39.0,,,,39.0,,,5.0,,,20.0,,,,80.0,,,,,40.0,60.0,,,,,100.0,,,,5.0,,,,5.0,,,63.0,,,,,,,,,,,,61.904761904761905,38.095238095238095,,,,,100.0,,,,,,,,,,,174467.0,0.0,-1.0,0.0,100.0,60697.71875,174467.0,4059121.0,WWW.BOYSANDGIRLSCOUNTRY.ORG,65,7957551.0,,37.142857142857146,16.666666666666664,,
1524,746087356,Boys and Girls Clubs of Austin and Travis County Inc,Austin,TX,1699125045000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,36.0,,13.88888888888889,5.555555555555555,2.7777777777777777,,,77.77777777777779,,,,,25.0,75.0,,,,,,,,,,,,,,,,5.0,,20.0,,,,,80.0,,,,,60.0,40.0,,,,,,,,2.0,3.0,,,,,,,187.0,0.53475935828877,19.786096256684495,36.898395721925134,,0.53475935828877,,17.11229946524064,2.13903743315508,,22.994652406417114,,60.42780748663101,33.68983957219251,,5.88235294117647,,,,,187.0,,,,187.0,7.0,104.0,76.0,,197031.0,0.0,-1.0,0.0,100.0,27863.892617449663,197031.0,4348751.0,WWW.BGCAUSTIN.ORG,150,8192816.0,,32.25806451612903,46.15384615384615,,
1525,750800634,Childcaregroup,DALLAS,TX,1681171200000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,27.0,7.4074074074074066,25.925925925925924,18.51851851851852,,,,48.148148148148145,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,,,,,,,,6.0,,16.666666666666664,16.666666666666664,,,,66.66666666666666,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,,,,,,,,402.0,2.2388059701492535,49.75124378109453,35.32338308457712,,,,11.940298507462686,0.7462686567164178,,,,94.5273631840796,5.472636815920398,,,,,,,,,,,,6.0,,,396.0,204994.0,184789.0,-10.934092397274728,50.0,50.0,42462.68464730291,204994.0,20856797.0,WWW.CHILDCAREGROUP.ORG,484,29694811.0,60.0,65.51724137931035,50.0,,
1527,750808768,Cal Farleys Boys Ranch,AMARILLO,TX,1655815943000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19.0,,,,,,,,,,,,26.31578947368421,73.68421052631578,0.0,,,0.0,100.0,,,,,,,,,,,6.0,,,,,,,100.0,,,,,50.0,50.0,,,,,100.0,,,,,,,,,,,300.0,,,,,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,165580.0,253024.0,34.559567471860376,66.66666666666666,33.33333333333333,42628.96899224806,292954.0,17169039.0,WWW.CALFARLEY.ORG,390,51265658.0,,31.25,44.44444444444444,,0.0
1528,750808774,Dallas Museum of Art,Dallas,TX,1678924800000000000,Hispanic/Latino/Latina/Latinx,Male,Transgender,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,65.0,12.307692307692308,18.461538461538463,9.230769230769232,,0.0,,60.0,0.0,,,,60.0,40.0,,,,,,,65.0,3.0,62.0,,,,,,65.0,8.0,0.0,0.0,12.5,,0.0,,87.5,,,,,62.5,37.5,,,,,,,8.0,2.0,6.0,,,,,,8.0,250.0,3.2,20.0,20.0,,0.0,,46.800000000000004,10.0,,,,66.0,34.0,,,,,,,250.0,,,,250.0,,,,,229156.3333333333,414157.5,44.66927839449163,40.0,60.0,41999.18787878788,660598.0,15375516.0,WWW.DMA.ORG,335,50059410.0,60.0,60.0,62.5,50.0,
1529,750818172,Presbyterian Childrens Homes and Services,Austin,TX,1686009600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,18.0,5.555555555555555,27.77777777777778,11.11111111111111,,,,55.55555555555556,,,,,50.0,50.0,,,,,,,,,,,,,,,,7.0,,28.57142857142857,,,,,71.42857142857143,,,,,42.857142857142854,57.14285714285714,,,,,,,,,,,,,,,,265.0,0.0,20.37735849056604,7.547169811320755,0.0,0.0,0.0,69.0566037735849,1.509433962264151,,1.509433962264151,0.0,78.49056603773586,21.50943396226415,,,,,,,,,,,,,,,,195359.66666666663,233238.0,16.24020671302847,50.0,50.0,45816.69863013698,279772.0,18008888.0,WWW.PCHAS.ORG,371,29606729.0,100.0,42.85714285714285,57.14285714285714,,
1532,750858360,United Way of Tarrant County,FORT WORTH,TX,1675123200000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,42.857142857142854,0.0,,0.0,,57.14285714285714,0.0,0.0,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,69.0,4.3478260869565215,30.434782608695656,21.73913043478261,,,,43.47826086956522,,0.0,,,85.5072463768116,14.492753623188406,,,,,100.0,,,,69.0,,,3.0,12.0,54.0,,193205.5,252565.0,23.502662680894023,20.0,80.0,65566.73076923077,306324.0,6139592.0,WWW.UNITEDWAYTARRANT.ORG,83,24093553.0,,34.14634146341464,72.72727272727273,,
1534,750917409,Gladney Center for Adoption,Fort Worth,TX,1687910400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,20.0,,10.0,10.0,,,,80.0,,,,,40.0,60.0,,,,,,,,,,,,,,,,5.0,,,,,,,100.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,85.0,3.5294117647058822,9.411764705882353,17.647058823529413,,,,67.05882352941175,2.3529411764705883,,,,89.41176470588236,10.588235294117647,,,,,,,,,,,,,,,,229810.0,247463.5,7.133779325031772,66.66666666666666,33.33333333333333,44122.68907563025,287927.0,5975337.0,WWW.GLADNEY.ORG,122,9701445.0,40.0,38.88888888888889,50.0,100.0,
1536,751152657,Boys & Girls Clubs of Greater Dallas Inc,Dallas,TX,1637172755000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,24.0,4.166666666666666,25.0,,,,,70.83333333333334,,,,,29.166666666666668,70.83333333333334,,,,,100.0,,,1.0,23.0,,,,24.0,,,8.0,0.0,50.0,25.0,,0.0,,25.0,,,,,62.5,37.5,,,,,100.0,,,,8.0,,,,8.0,,,183.0,0.0,75.40983606557377,14.754098360655737,,0.0,,9.836065573770492,,,,,67.75956284153006,32.240437158469945,,,,,,,,,,,,,,,,0.0,242939.0,100.0,100.0,0.0,14324.094915254238,242939.0,4468547.0,WWW.BGCDALLAS.ORG,296,9196738.0,33.33333333333333,23.809523809523807,50.0,,
1539,751478918,Goodwill Industries of East Texas Inc,Tyler,TX,1668038400000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19.0,,21.052631578947366,5.263157894736842,,,,73.68421052631578,,,,,,,,,,,100.0,,,,19.0,,,,19.0,,,8.0,,50.0,,,,,50.0,,,,,87.5,12.5,,,,,100.0,,,,8.0,,,,8.0,,,326.0,0.3067484662576687,36.19631901840491,8.282208588957054,,0.9202453987730062,,53.68098159509203,0.6134969325153374,,,,62.88343558282209,36.50306748466258,0.6134969325153374,,,0.9202453987730062,99.079754601227,,,,,,,72.0,254.0,,,218088.0,0.0,-1.0,0.0,100.0,15674.679591836735,218088.0,7898681.0,WWW.GOODWILLEASTTEXAS.COM,491,14902299.0,,35.294117647058826,83.33333333333334,,
1540,751485951,Clayton Child Care Inc,Fort Worth,TX,1693872000000000000,White/Caucasian/European,Male,,,,,,,,,16.0,,25.0,18.75,,,,50.0,,,1.0,,68.75,31.25,,,,,,,,,,,,,,,,7.0,,14.285714285714285,14.285714285714285,,,,57.14285714285714,,,14.285714285714285,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,354.0,1.694915254237288,35.59322033898305,24.858757062146893,0.847457627118644,,,18.926553672316384,2.2598870056497176,,,15.819209039548024,77.40112994350282,17.231638418079097,1.694915254237288,,3.672316384180791,,,,,,,,,,,,,0.0,185342.0,100.0,100.0,0.0,19260.57075471698,185342.0,8351824.0,WWW.CLAYTONYOUTH.ORG,425,17902037.0,,50.0,60.0,,
