ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
42777145,689808.0,1080255.0,36.143966008025885,50.0,50.0,47162.45505617977,516914.0,61532019.0,WWW. NEBHEALTH. ORG,1264,69371027.0,NORTHEAST BEHAVIORAL HEALTH CORPORATION,20.0,50.0,75.0,0.0,0.0,hospital
42881348,325920.8,286328.4,-13.827618915902146,50.0,50.0,66424.0256880734,391449.0,39262340.0,WWW.LCHEALTH.ORG,555,69540250.0,LOWELL COMMUNITY HEALTH CENTER INC,40.0,68.75,66.66666666666666,66.66666666666666,,hospital
42790699,494690.0,520435.1666666667,4.946853770770683,60.0,40.0,645584.6363636364,872724.0,52811328.0,,86,70199923.0,Boston Children's Heart Foundation Inc,20.0,44.44444444444444,66.66666666666666,33.33333333333333,,hospital
131740499,274587.6666666667,341807.2,19.665920827101747,62.5,37.5,80721.674,764208.0,42893636.0,WWW.THEWINDWARDSCHOOL.ORG,508,70245267.0,THE WINDWARD SCHOOL,60.0,40.0,37.5,,,college
61627882,150497.0,274688.8571428572,45.21182928008937,87.5,12.5,35440.159440559444,552169.0,27413033.0,WWW.GOODWIN.EDU,723,70467134.0,GOODWIN UNIVERSITY INC,20.0,30.434782608695656,40.0,50.0,,college
50259009,290588.4,229575.8333333333,-26.57621483097452,54.54545454545454,45.45454545454545,55767.7248908297,535646.0,15601206.0,WWW.STGEORGES.EDU,240,70826493.0,ST GEORGE'S SCHOOL,40.0,21.052631578947366,50.0,25.0,,college
42709501,511647.6666666667,836818.5,38.85798812207585,72.72727272727273,27.27272727272727,85603.17206132879,955241.0,55621611.0,WWW.STURDYHEALTH.ORG,598,71394121.0,STURDY HEALTH INC,0.0,16.666666666666664,50.0,,,hospital
42109865,255200.75,329629.0,22.5793998707638,55.55555555555556,44.44444444444444,47316.21052631579,645116.0,26942164.0,WWW.NMHSCHOOL.ORG,522,71467459.0,NORTHFIELD MOUNT HERMON SCHOOL,60.0,47.368421052631575,50.0,0.0,,college
61164568,401217.0,345026.25,-16.285934765833034,44.44444444444444,55.55555555555556,121373.75,664249.0,38341830.0,WWW.JFF.ORG,297,71777165.0,JOBS FOR THE FUTURE INC,40.0,42.85714285714285,80.0,66.66666666666666,,other
112329960,735140.0,658060.1666666666,-11.713189346161617,75.0,25.0,81842.26326963906,1056076.0,43966347.0,WWW.ODAHEALTH.ORG,479,71824899.0,ODA PRIMARY HEALTH CARE NETWORK INC,0.0,30.0,16.666666666666664,,,hospital
113338946,170928.0,239125.75,28.51961781614904,66.66666666666666,33.33333333333333,22468.22723404255,360564.0,27698526.0,WWW.HCSNY.ORG,1181,72169914.0,HUMAN CARE SERVICES FOR FAMILIES ANDCHILDREN INC,20.0,0.0,0.0,,,other
112606681,275398.0,437091.4,36.99304081480441,50.0,50.0,69559.24521072797,1235621.0,39872373.0,WWW.SAINTANNSNY.ORG,532,73475158.0,SAINT ANN'S SCHOOL,60.0,50.0,50.0,33.33333333333333,,other
42672688,253746.0,217818.0,-16.494504586397817,33.33333333333333,66.66666666666666,40678.0930674264,309819.0,43559342.0,WWW.TILLINC.ORG,1056,73578332.0,TOWARD INDEPENDENT LIVING & LEARNING INC,100.0,50.0,50.0,,,other
43461434,224720.2,174165.4,-29.02689053049573,50.0,50.0,36555.64019062749,413794.0,48017979.0,WWW.CRJ.ORG,1269,73939769.0,COMMUNITY RESOURCES FOR JUSTICE INC,40.0,21.428571428571427,53.333333333333336,,,other
20261136,212381.3333333333,0.0,-1.0,0.0,100.0,31038.714836223506,279789.0,16746237.0,WWW.MOORECENTER.ORG,522,74346115.0,MOORE CENTER SERVICES INC,,30.76923076923077,100.0,,,other
112729771,207974.0,266445.0,21.944866670419785,75.0,25.0,65762.25584415585,297481.0,51644246.0,WWW.ILAONLINE.ORG,774,74420946.0,INDEPENDENT LIVING ASSOCIATION,60.0,66.66666666666666,0.0,,,other
43165044,320603.75,324856.75,1.3091924363584873,50.0,50.0,61174.1846361186,419595.0,47973087.0,WWW.BNHC.ORG,750,74602786.0,BROCKTON NEIGHBORHOOD HEALTH CENTER INC,40.0,57.14285714285714,57.14285714285714,,,hospital
61429341,287975.3333333333,284680.1818181818,-1.1574924162638136,55.00000000000001,45.0,86925.29133858268,569007.0,49881308.0,WWW.CHNCT.ORG,528,74626520.0,COMMUNITY HEALTH NETWORK OFCONNECTICUT INC,40.0,66.66666666666666,25.0,53.84615384615385,,hospital
10217211,314846.4,257812.0909090909,-22.12243378105196,68.75,31.25,61428.98086956522,465800.0,39731829.0,https://northernlighthealth.org/Inland-Hospit,591,75913331.0,INLAND HOSPITALNORTHERN LIGHT INLAND HOSPITAL,,40.0,21.052631578947366,,,hospital
20222242,403571.8,455091.28571428574,11.320692645965227,58.333333333333336,41.66666666666667,104229.4593023256,630910.0,40147695.0,www.weeksmedical.org,356,76173363.0,Weeks Medical Center,40.0,45.45454545454545,33.33333333333333,,100.0,hospital
130590970,379725.75,281189.5,-35.04264917431127,66.66666666666666,33.33333333333333,111604.86889460156,689328.0,47182713.0,WWW.CGPS.ORG,401,76249849.0,COLUMBIA GRAMMAR AND PREPARATORY SCHOOL,20.0,46.15384615384615,72.72727272727273,40.0,,other
111630821,227503.4,298997.5555555556,23.911284298868296,64.28571428571429,35.714285714285715,44691.60624071323,1048178.0,33905946.0,WWW.POLYPREP.ORG,687,76376518.0,POLY PREP COUNTRY DAY SCHOOL,40.0,42.85714285714285,57.14285714285714,40.0,0.0,college
131740443,314578.5,312815.0,-0.5637517382478462,25.0,75.0,49965.32282608696,545073.0,48481198.0,WWW.CMCS.ORG,928,76683034.0,CARDINAL MCCLOSKEY SCHOOL AND HOME FORCHILDREN,80.0,29.411764705882355,50.0,,,other
42104258,195027.0,213512.5,8.657806919969557,88.88888888888889,11.11111111111111,18150.479475484608,304708.0,33739068.0,WWW.GORDON.EDU,1763,76874493.0,GORDON COLLEGE,20.0,37.5,14.285714285714285,,0.0,college
42104149,229186.5,418364.25,45.21843106814217,50.0,50.0,27723.889543446243,902243.0,21414724.0,WWW.DEAN.EDU,687,77417313.0,DEAN COLLEGE,60.0,20.0,40.0,,,college
30179418,238191.0,437754.5,45.58799509770888,85.71428571428571,14.285714285714285,71639.56224899598,469167.0,38541220.0,www.giffordhealthcare.org,505,77453902.0,Gifford Medical Center Inc,0.0,58.333333333333336,50.0,,,hospital
112503193,205871.66666666663,352007.0,41.51489411668897,33.33333333333333,66.66666666666666,58657.24173553719,503661.0,59071461.0,WWW.BIRCHFAMILYSERVICES.ORG,977,77502279.0,BIRCH FAMILY SERVICES INC,80.0,63.63636363636363,25.0,100.0,,hospital
20280367,0.0,487044.0833333333,100.0,100.0,0.0,81834.42227378191,677126.0,40204428.0,www.avhnh.org,443,77616151.0,Androscoggin Valley Hospital Inc,0.0,43.75,28.57142857142857,0.0,0.0,hospital
42125014,249026.5,272500.5,8.614296120557578,50.0,50.0,18731.47674418605,474704.0,43969690.0,WWW.OLDCOLONYYMCA.ORG,2244,78392340.0,OLD COLONY YOUNG MEN'SCHRISTIAN ASSOCIATION INC,75.0,19.11764705882353,33.33333333333333,,,other
42546441,189690.66666666663,229212.5,17.242442420606793,40.0,60.0,84972.40789473684,301649.0,13943303.0,WWW.CENTRALBOSTON.ORG,157,78568134.0,CENTRAL BOSTON ELDER SERVICES INC,66.66666666666666,60.0,33.33333333333333,,,other
112593090,305755.8333333333,321545.0,4.910406526821031,45.45454545454545,54.54545454545454,43657.97899649942,654445.0,40857148.0,WWW.NHCC.US,868,78866340.0,NEW HORIZON COUNSELING CENTER INC,40.0,0.0,42.85714285714285,33.33333333333333,,other
10234189,523044.6666666667,543665.8571428572,3.792989794238985,70.0,30.0,62356.29121725732,899583.0,45844028.0,www.nmmc.org,659,79262975.0,Northern Maine Medical Center,40.0,33.33333333333333,14.285714285714285,,50.0,hospital
20226774,251107.3333333333,401986.0,37.53331376382925,70.0,30.0,61134.23529411765,521330.0,37863530.0,www.spearehospital.com,571,79329039.0,Speare Memorial Hospital,0.0,66.66666666666666,28.57142857142857,50.0,,hospital
42389332,191334.0,191494.0,0.0835535317033431,50.0,50.0,66820.71264367815,191494.0,6196230.0,WWW.ACTIONINC.ORG,89,79876411.0,ACTION INC,100.0,76.92307692307693,66.66666666666666,0.0,,other
112665181,157024.0,290836.5,46.00952768995639,66.66666666666666,33.33333333333333,21309.94552989935,332825.0,36731195.0,WWW.JCCGCI.ORG,1692,79897245.0,Jewish Community Council of Greater ConeyIsland Inc,100.0,58.333333333333336,33.33333333333333,,,other
42105780,245668.66666666663,272048.0,9.696573153757184,40.0,60.0,24454.010080645163,378399.0,26820582.0,WWW.THETRUSTEES.ORG,1002,79907362.0,THE TRUSTEES OF RESERVATIONS,80.0,42.85714285714285,37.5,0.0,,other
10319802,247505.0,265054.75,6.621179209201118,80.0,20.0,40367.9199676637,386873.0,51242841.0,www.spurwink.org,1242,80108278.0,Spurwink Services Inc,60.0,37.5,28.57142857142857,,,other
112561648,247504.5,291855.0,15.196073392609344,50.0,50.0,46809.79807692308,526202.0,36234971.0,,736,80366130.0,URBAN RESOURCE INSTITUTE,60.0,69.23076923076923,50.0,,,other
112630071,157293.66666666666,244215.3333333333,35.59222325652499,50.0,50.0,29992.028301886792,418337.0,53275534.0,,1708,80407282.0,HASC CENTER INC,20.0,0.0,0.0,62.5,,other
60669111,183182.0,212349.0,13.735407277641997,42.85714285714285,57.14285714285714,51762.10482529118,298615.0,63587825.0,WWW.OAKHILLCT.ORG,1209,81327406.0,THE CONNECTICUT INSTITUTE FOR THEBLIND INC,40.0,42.10526315789473,40.0,,,other
111672777,364610.25,804773.6,54.69405929816783,55.55555555555556,44.44444444444444,73250.99832495813,441725.0,45284093.0,WWW.MJHS.ORG,606,81993639.0,MENORAH HOME AND HOSPITAL FOR THE AGEDAND INFIRM,60.0,50.0,0.0,100.0,,hospital
112320614,302632.6666666667,491750.0,38.458024063718014,57.14285714285714,42.85714285714285,64361.93175074184,843064.0,46254840.0,WWW.NYPCC.ORG,681,82448107.0,NEW YORK PSYCHOTHERAPY AND COUNSELINGCENTER,60.0,60.0,33.33333333333333,,,other
20222930,243640.0833333333,252806.9090909091,3.626018683800831,47.82608695652174,52.17391304347826,46716.32442067736,647430.0,31912415.0,WWW.NECU.ORG,584,83517105.0,NORTHEAST CREDIT UNION,20.0,0.0,40.0,55.55555555555556,,other
131655255,303339.5714285714,246187.25,-23.21498023499244,36.36363636363637,63.63636363636363,118086.6551724138,623947.0,23655204.0,www.naacpldf.org,185,83799759.0,NAACP LEGAL DEFENSE & EDUC FUND INC,60.0,30.0,55.55555555555556,50.0,,other
43357938,251302.3333333333,273493.0,8.11379694056764,50.0,50.0,36513.81679389313,340446.0,49407486.0,WWW.HPTC.ORG,1316,83960031.0,HIGH POINT TREATMENT CENTER INC,40.0,0.0,40.0,,,hospital
10274725,163689.66666666666,184124.5,11.098378180705632,40.0,60.0,40119.37278106509,209981.0,27980014.0,www.opportunityalliance.org,681,84718963.0,The Opportunity Alliance,80.0,78.57142857142857,60.0,,,other
116042250,189551.5,338103.0,43.93675891666149,55.55555555555556,44.44444444444444,39880.84892086331,698140.0,63426539.0,WWW.ACLD.ORG,1538,85096870.0,ADULTS AND CHILDREN WITH LEARNINGAND DEVELOPMENTAL DISABILITIES INC,50.0,57.14285714285714,37.5,,0.0,other
10284340,175942.75,256454.0,31.3940316781957,20.0,80.0,17881.909189974573,256454.0,50189121.0,www.goodwillnne.org,2758,85182880.0,Goodwill Industries of Northern NE,40.0,46.66666666666666,42.85714285714285,,,other
60646657,278345.6666666667,566995.75,50.90868552953586,57.14285714285714,42.85714285714285,81793.46696035242,1119112.0,40237254.0,WWW.GCDS.NET,461,85395550.0,GREENWICH COUNTRY DAY SCHOOL INC,60.0,56.00000000000001,14.285714285714285,,,college
42103701,198490.0,228510.25,13.1373756757082,50.0,50.0,26447.53434225844,415937.0,24426433.0,WWW.AIC.EDU,867,85683260.0,AMERICAN INTERNATIONAL COLLEGE,60.0,30.76923076923077,50.0,100.0,0.0,college
42454675,229193.5,166822.0,-37.38805433336131,33.33333333333333,66.66666666666666,44870.96987951808,303621.0,8073790.0,WWW.RCAPSOLUTIONS.ORG,169,86440230.0,RCAP SOLUTIONS INCFORMERLY RURAL HOUSING IMPROVEMENT INC,100.0,60.0,66.66666666666666,,,other
42133860,466633.5,424077.6923076923,-10.03490833501118,86.66666666666667,13.333333333333334,102649.75195822454,451611.0,42860579.0,WWW.BERKSHIREHEALTHSYSTEMS.ORG,398,86442564.0,FAIRVIEW HOSPITAL,0.0,27.27272727272727,33.33333333333333,33.33333333333333,,hospital
10271210,266442.75,174330.0,-52.838151781104806,50.0,50.0,26320.83693224125,472508.0,37111975.0,www.husson.edu,1351,86528834.0,Husson University,40.0,23.33333333333333,40.0,100.0,,college
111733454,350683.3333333333,270880.75,-29.46041139259003,57.14285714285714,42.85714285714285,21569.064807541243,526102.0,57050412.0,WWW.CHILDCENTERNY.ORG,2553,86529708.0,THE CHILD CENTER OF NY INC,20.0,72.72727272727273,42.85714285714285,,,other
112126736,275620.14285714284,0.0,-1.0,0.0,100.0,89273.50130548303,530781.0,70312843.0,HTTP://CATHOLICHOMECARE.CHSLI.ORG/,773,86717260.0,NURSING SISTERS HOME CARE INC,100.0,33.33333333333333,100.0,,,hospital
131624033,243098.5,572940.0,57.56998987677593,33.33333333333333,66.66666666666666,69254.99786324786,351475.0,66336571.0,WWW.JEWISHHOME.ORG,945,86814145.0,JEWISH HOME LIFECARE MANHATTAN,80.0,43.47826086956522,50.0,100.0,,hospital
116078704,226465.0,303097.71428571426,25.28317129223767,70.0,30.0,31620.70430733411,563470.0,57125449.0,WWW.OHELFAMILY.ORG,1728,87042690.0,Ohel Children's Home and Family ServicesInc,40.0,35.483870967741936,22.22222222222222,33.33333333333333,,other
60867065,269042.5714285714,259759.75,-3.573618094632221,36.36363636363637,63.63636363636363,51274.08680248007,425334.0,60810781.0,WWW.WHEELERCLINIC.ORG,1140,87239499.0,WHEELER CLINIC INC,60.0,50.0,66.66666666666666,50.0,,hospital
42103585,238530.0,292124.5,18.34645844494385,50.0,50.0,29604.91539245668,584007.0,31165040.0,WWW.LASELL.EDU,989,87640510.0,LASELL UNIVERSITY,80.0,33.33333333333333,12.5,,0.0,college
20272825,211320.5,152666.4,-38.419783265996976,45.45454545454545,54.54545454545454,36296.1101910828,330321.0,59016148.0,www.easterseals.com/nh,1581,87794915.0,Easter Seals New Hampshire Inc,40.0,21.052631578947366,50.0,50.0,,other
61581474,0.0,160004.0,100.0,100.0,0.0,63140.99386503067,160004.0,51619914.0,WWW.DEMOCRACYPREP.ORG,816,88075996.0,DEMOCRACY PREP NEW YORK CHARTER SCHOOLS,20.0,30.0,37.5,,,college
42516093,203396.625,203135.5,-0.128547201252366,20.0,80.0,45445.44776119403,311536.0,38571584.0,WWW.PINESTREETINN.ORG,814,88451733.0,PINE STREET INN INC,100.0,42.85714285714285,66.66666666666666,0.0,,other
50368134,342927.4285714286,320397.5,-7.031867780313074,46.15384615384615,53.84615384615385,72749.92339261287,542962.0,57503071.0,WWW.PROVIDENCECHC.ORG,744,88659107.0,THE PROVIDENCE COMMUNITY HEALTHCENTERS INC,40.0,63.63636363636363,50.0,50.0,,hospital
42229839,178415.8,216794.5,17.702801500960593,28.57142857142857,71.42857142857143,83752.24479166667,257884.0,17406099.0,WWW.HRIA.ORG,199,88844630.0,HEALTH RESOURCES IN ACTION INC,100.0,55.55555555555556,66.66666666666666,,,other
111672743,274233.5555555556,262314.4,-4.543843401489029,35.714285714285715,64.28571428571429,56868.8431372549,816000.0,32782784.0,WWW.BROOKLYNMUSEUM.ORG,524,88940575.0,THE BROOKLYN INSTITUTE OF ARTSAND SCIENCES,100.0,53.2258064516129,44.44444444444444,75.0,0.0,college
42156082,350655.2,368449.5,4.8295085215205855,54.54545454545454,45.45454545454545,53271.38427464009,752430.0,52068033.0,FRANCISCANCHILDRENS.ORG,914,89174428.0,FRANCISCAN HOSPITAL FOR CHILDREN,40.0,44.44444444444444,0.0,75.0,50.0,hospital
42296940,181496.8,232188.0,21.83196375351009,37.5,62.5,42383.42867132867,306702.0,62212351.0,WWW.BRIDGEWELL.ORG,1438,89929302.0,BRIDGEWELL INC,80.0,41.66666666666667,50.0,,,other
130434195,242358.8571428572,366380.4,33.85048513980084,41.66666666666667,58.333333333333336,130251.7258064516,600774.0,11604021.0,WWW.ATS.ORG,74,90330678.0,AMERICAN SOCIETY FOR TECHNIONISRAEL INSTITUTE OF TECHNOLOGY INC,40.0,35.294117647058826,33.33333333333333,80.0,,other
42525066,277621.5555555556,287237.3333333333,3.347676872706108,25.0,75.0,70832.33174224343,359953.0,62717800.0,WWW.LCHCNET.ORG,850,90657803.0,LYNN COMMUNITY HEALTH INC,80.0,75.0,41.66666666666667,,,hospital
42526194,235424.0,219173.0,-7.4146906781401,80.0,20.0,33288.800942902046,308807.0,64660437.0,SERVICENET.ORG,1914,90841202.0,SERVICENET INC,0.0,25.0,69.23076923076923,,,other
30164375,238552.0,213390.16666666663,-11.791468054213688,66.66666666666666,33.33333333333333,102883.14285714286,314703.0,12798727.0,WWW.VERMONTELECTRIC.COOP,114,91765977.0,VERMONT ELECTRIC COOPERATIVE INC,20.0,14.285714285714285,44.44444444444444,,,other
50197075,342818.8,479415.4,28.492326279047365,50.0,50.0,58521.13675213675,562517.0,24652090.0,WWW.COASTAL1.ORG,361,91925616.0,COASTAL1 CREDIT UNIONF/K/A PAWTUCKET CREDIT UNION,60.0,14.285714285714285,28.57142857142857,50.0,,other
60646649,364229.1666666667,281806.125,-29.24813705403553,57.14285714285714,42.85714285714285,51432.490683229815,677425.0,62404241.0,WWW.GAYLORD.ORG,1141,92321285.0,Gaylord Hospital INC,40.0,26.31578947368421,40.0,40.0,,hospital
41695745,265130.5,422427.5,37.23644885808808,71.42857142857143,28.57142857142857,66347.90384615384,1278232.0,32885525.0,WWW.METROCU.ORG,430,92937477.0,METRO CREDIT UNION,0.0,14.285714285714285,0.0,50.0,,other
61496806,148016.5,216563.66666666663,31.65220081546458,60.0,40.0,40958.96268656717,337535.0,11922726.0,WWW.CTSTRANSIT.COM,273,93191276.0,COORDINATED TRANSPORTATIONSOLUTIONS INC,50.0,50.0,37.5,,50.0,other
112837244,1102139.0,1978007.7647058824,44.2803501752744,77.27272727272727,22.727272727272727,89623.20063694268,537293.0,86295625.0,WWW.LONGISLANDHOME.ORG,964,93301864.0,THE LONG ISLAND HOME,20.0,0.0,17.391304347826086,100.0,,hospital
50258806,238070.0,173617.0,-37.123668765155486,14.285714285714285,85.71428571428571,50871.59026548672,377770.0,59086934.0,www.lifespan.org,1137,93392216.0,Emma Pendleton Bradley Hospital,,25.0,0.0,,,hospital
42079901,292886.0,366546.9,20.09590041547208,71.42857142857143,28.57142857142857,78680.30205278592,958830.0,31666996.0,HTTP://WWW.WCU.COM,355,93796292.0,WORKERS FEDERAL CREDIT UNION FKAWORKERS' CREDIT UNION,20.0,50.0,40.0,42.85714285714285,,other
10211797,386584.75,353056.3333333333,-9.496619519642293,60.0,40.0,82910.8813559322,612996.0,47690355.0,www.mdihospital.org,541,94579483.0,Mount Desert Island Hospital,40.0,31.57894736842105,71.42857142857143,,,hospital
42587863,184438.66666666663,257216.75,28.29445723629326,57.14285714285714,42.85714285714285,43876.86488388459,360508.0,63931208.0,WWW.OPENSKYCS.ORG,1428,95640760.0,OPEN SKY COMMUNITY SERVICES INC,60.0,40.0,33.33333333333333,,,other
50450410,357255.22222222225,398352.9090909091,10.316903913787629,55.00000000000001,45.0,135824.34306569342,688550.0,82028919.0,HTTP://WWW.BROWNMED.ORG/,568,95654316.0,BROWN MEDICINE,0.0,58.333333333333336,50.0,,,hospital
16023748,193553.0,180477.0,-7.245244546396494,33.33333333333333,66.66666666666666,42370.985074626864,226679.0,31794999.0,www.penquis.org,740,95667041.0,Penquis CAP Inc,60.0,53.333333333333336,85.71428571428571,,,other
112569522,365927.5,397251.0,7.885065109968256,75.0,25.0,161367.0,602635.0,14088317.0,,76,95721575.0,UNIVERSITY ASSOCIATES IN OBSTETRICS &Gynecology Univ Faculty Practice Corporation,20.0,100.0,0.0,,,college
131740469,205515.8333333333,276848.0,25.765823363963857,33.33333333333333,66.66666666666666,31315.58485139022,404859.0,34725794.0,WWW.MANHATTANVILLE.EDU,1052,95981945.0,MANHATTANVILLE COLLEGE,80.0,54.16666666666666,33.33333333333333,66.66666666666666,,college
20222163,172169.5,234599.0,26.611153500228045,66.66666666666666,33.33333333333333,32995.30510018215,348159.0,37511580.0,www.cc-nh.org,1104,96098300.0,New Hampshire Catholic Charities,40.0,38.46153846153847,28.57142857142857,,,other
42489805,501441.0,264050.6666666667,-89.9033266342823,85.71428571428571,14.285714285714285,62835.46213425129,501441.0,75100552.0,WWW.JUDGERC.ORG,1169,96399558.0,JUDGE ROTENBERG EDUCATIONAL CENTER INC,0.0,12.5,100.0,0.0,,other
20223332,0.0,527734.1666666666,100.0,100.0,0.0,69298.1472303207,479961.0,51005101.0,www.hugginshospital.org,698,96838738.0,Huggins Hospital,0.0,20.0,28.57142857142857,0.0,,hospital
42104451,228936.5,231985.0,1.314093583636873,14.285714285714285,85.71428571428571,33392.21112076455,496733.0,40040039.0,WWW.REGISCOLLEGE.EDU,1158,98340307.0,REGIS COLLEGE,100.0,55.55555555555556,66.66666666666666,,,college
42478978,228363.3333333333,303097.3333333333,24.65676592337774,75.0,25.0,35791.638525564806,431214.0,63614502.0,WWW.SPECTRUMHEALTHSYSTEMS.ORG,1694,99816707.0,SPECTRUM HEALTH SYSTEMS INC,0.0,28.57142857142857,37.5,37.5,,hospital
131628206,226459.57142857145,296286.5,23.567367588948056,46.15384615384615,53.84615384615385,29624.17206477733,618726.0,32631618.0,HTTP://WWW.MMM.EDU,1001,101014024.0,MARYMOUNT MANHATTAN COLLEGE,80.0,84.0,37.5,66.66666666666666,,college
30107300,432836.5714285714,332667.0,-30.111063444396773,41.66666666666667,58.333333333333336,67502.02685421995,783506.0,56574130.0,www.bmhvt.org,794,102068101.0,Brattleboro Memorial Hospital,40.0,37.5,37.5,100.0,,hospital
111679599,249692.3333333333,227471.5,-9.768623028965536,40.0,60.0,83986.44347826087,267706.0,68813107.0,WWW.STMARYSKIDS.ORG,810,102313252.0,ST MARYS HOSPITAL FOR CHILDREN INC,,33.33333333333333,0.0,,,hospital
131628168,378375.4545454545,620727.4285714285,39.04321975649349,38.88888888888889,61.11111111111112,106608.04556962026,1870011.0,50617400.0,WWW.CFR.ORG,413,102605000.0,COUNCIL ON FOREIGN RELATIONS INC,60.0,38.70967741935484,68.75,,,other
50355097,266933.75,326905.6666666667,18.34532795903406,42.85714285714285,57.14285714285714,68981.02879291252,354921.0,64338321.0,WWW.THUNDERMISTHEALTH.ORG,910,103038773.0,THUNDERMIST HEALTH CENTER,60.0,53.84615384615385,100.0,0.0,,hospital
20222157,415009.0,602693.9,31.140998772345306,83.33333333333334,16.666666666666664,69166.409375,667589.0,48257221.0,https://monadnockcommunityhospital.com/,652,105277810.0,Monadock Community Hospital,20.0,27.27272727272727,28.57142857142857,,0.0,hospital
20222156,339258.75,516692.8888888889,34.34034853284865,69.23076923076923,30.76923076923077,76517.4453125,610015.0,43339337.0,www.memorialhospitalnh.org,525,105759136.0,Memorial Hospital,20.0,33.33333333333333,54.54545454545454,,0.0,hospital
43097170,216260.0,229466.66666666663,5.7553747821034245,54.54545454545454,45.45454545454545,37913.58697916667,299634.0,75252187.0,WWW.RIVERSIDECC.ORG,1931,105789721.0,RIVERSIDE COMMUNITY CARE INC,80.0,57.89473684210527,42.85714285714285,0.0,,hospital
60806499,255566.3333333333,380138.4285714286,32.770192612791305,70.0,30.0,24654.46276803119,773753.0,66666365.0,WWW.CWRESOURCES.ORG,2575,106325186.0,CW RESOURCES INC,20.0,11.76470588235294,50.0,33.33333333333333,,other
30181058,216190.25,356254.25,39.31574149641723,66.66666666666666,33.33333333333333,95868.19011976047,322766.0,65429255.0,WWW.PORTERMEDICAL.ORG,680,106999340.0,PORTER HOSPITAL INC,40.0,76.92307692307693,37.5,50.0,100.0,hospital
43267751,279753.8571428572,325359.0,14.016868399873012,36.36363636363637,63.63636363636363,94257.41324921136,489274.0,33139313.0,ELEMENTCARE.ORG,328,107097540.0,ELEMENT CARE INC,80.0,40.0,33.33333333333333,66.66666666666666,,hospital
42545136,184227.25,273345.0,32.60266330095667,20.0,80.0,57044.3280141844,273345.0,33183255.0,WWW.AGESPAN.ORG,569,107934032.0,AGESPAN INC,100.0,50.0,33.33333333333333,,,other
42510564,522711.0,344141.4,-51.88843888006499,71.42857142857143,28.57142857142857,70879.33118971062,578748.0,68896545.0,WWW.FENWAYHEALTH.ORG,940,108301963.0,FENWAY COMMUNITY HEALTH CENTER INC,20.0,38.095238095238095,66.66666666666666,,,hospital
131641068,239415.5,231646.3333333333,-3.353891492634601,33.33333333333333,66.66666666666666,25991.177434456928,456827.0,57648587.0,WWW.GOODWILLNYNJ.ORG,2145,108572902.0,GOODWILL INDUSTRIES OF GREATER NEW YORK& NORTHERN NEW JERSEY INC,100.0,30.76923076923077,12.5,,,other
61064281,189821.0,245338.3333333333,22.6288866395386,66.66666666666666,33.33333333333333,32053.56867671692,391781.0,40313454.0,WWW.WESTHAB.ORG,1203,108606814.0,Westhab Inc,60.0,33.33333333333333,20.0,,,other
30304418,209404.2,223047.0,6.116558393522436,50.0,50.0,94768.54986522911,323414.0,37321388.0,WWW.VEIC.ORG,381,108745667.0,VERMONT ENERGY INVESTMENT CORPORATION,60.0,66.66666666666666,66.66666666666666,0.0,,other
130535740,196522.9411764706,194932.03703703705,-0.8161327217502371,61.36363636363637,38.63636363636363,63169.46126340882,307623.0,61603233.0,www.seiu32bj.org,883,108760817.0,Service Employees International Union Local32BJ,60.0,,43.90243902439025,,,other
131740445,259701.25,224967.25,-15.4395806500724,50.0,50.0,28442.419650291424,401322.0,36098020.0,WWW.MOUNTSAINTVINCENT.EDU,1209,110010056.0,COLLEGE OF MT ST VINCENT,40.0,71.42857142857143,40.0,100.0,,college
20222152,689564.0,489394.1666666667,-40.901556856862136,54.54545454545454,45.45454545454545,77932.5631825273,1063816.0,56338958.0,www.littletonhospital.org,652,110988750.0,Littleton Hospital Association,40.0,46.15384615384615,28.57142857142857,,100.0,hospital
131659627,295769.4,424798.8,30.37423834530605,50.0,50.0,87365.23104693141,858648.0,27803010.0,www.JNF.org,287,113075602.0,Jewish National Fund(Keren Kayemeth Leisrael) Inc,80.0,20.6896551724138,28.57142857142857,0.0,,other
36013761,301305.0,453507.6666666667,33.56121138709158,90.0,10.0,80506.379525593,786752.0,68868484.0,www.nvrh.org,811,114799411.0,Northeastern Vermont Regional Hosp Inc,0.0,40.909090909090914,40.0,,,hospital
50535944,171848.5,294297.0,41.60711797945613,33.33333333333333,66.66666666666666,25473.35004503152,294297.0,85489723.0,WWW.ISSNY.ORG,3334,115651052.0,INDEPENDENT SUPPORT SERVICES INC,75.0,60.0,50.0,0.0,,other
112047151,236796.375,233562.75,-1.3844780471200997,33.33333333333333,66.66666666666666,41166.46136701337,306127.0,57619017.0,WWW.CCBQ.ORG,1358,116003581.0,CATHOLIC CHARITIES NEIGHBORHOODSERVICES INC,60.0,33.33333333333333,44.44444444444444,80.0,,other
